[TRACE] 14:29:15:334 main.c/(2214:2214): ---------

[TRACE] 14:30:12:876 main.c/(2303:2303): ---------

[TRACE] 14:30:57:936 main.c/(2416:2416): ---------

[TRACE] 14:31:56:818 main.c/(2507:2507): ---------

[TRACE] 14:32:16:398 main.c/(2578:2578): ---------

[TRACE] 14:32:37:201 main.c/(2676:2676): ---------

[TRACE] 14:43:07:952 main.c/(3069:3069): ---------

[TRACE] 03:41:26:103 main.c/(7195:7195): Leyendo pagina 1, pid 0
[TRACE] 03:41:26:169 main.c/(7195:7195): Escribiendo pagina 5, pid 0
[TRACE] 03:41:26:177 main.c/(7195:7195): Leyendo pagina 2, pid 0
[TRACE] 03:41:26:184 main.c/(7195:7195): Leyendo pagina 2, pid 0
[TRACE] 03:41:26:237 main.c/(7195:7195): Leyendo pagina 5, pid 0
[TRACE] 03:41:26:256 main.c/(7195:7195): Leyendo pagina 5, pid 0
[TRACE] 03:41:26:424 main.c/(7195:7195): Leyendo pagina 3, pid 0
[TRACE] 03:41:26:430 main.c/(7195:7195): Leyendo pagina 3, pid 0
[TRACE] 03:41:38:474 main.c/(7195:7195): Escribiendo pagina 5, pid 0
[TRACE] 03:41:38:477 main.c/(7195:7195): Leyendo pagina 4, pid 0
[TRACE] 03:41:38:482 main.c/(7195:7195): Leyendo pagina 4, pid 0
[TRACE] 03:41:38:504 main.c/(7195:7195): Leyendo pagina 5, pid 0
[TRACE] 03:41:38:514 main.c/(7195:7195): Leyendo pagina 5, pid 0
[TRACE] 03:41:38:566 main.c/(7195:7195): Leyendo pagina 1, pid 0
[TRACE] 03:41:38:574 main.c/(7195:7195): Leyendo pagina 1, pid 0
[TRACE] 03:41:38:635 main.c/(7195:7195): Leyendo pagina 2, pid 0
[TRACE] 03:41:38:644 main.c/(7195:7195): Leyendo pagina 2, pid 0
[TRACE] 03:41:38:743 main.c/(7195:7195): Leyendo pagina 3, pid 0
[TRACE] 03:41:38:749 main.c/(7195:7195): Leyendo pagina 3, pid 0
[TRACE] 03:41:50:794 main.c/(7195:7195): Escribiendo pagina 5, pid 0
[TRACE] 03:41:50:798 main.c/(7195:7195): Leyendo pagina 4, pid 0
[TRACE] 03:41:50:806 main.c/(7195:7195): Leyendo pagina 4, pid 0
[TRACE] 03:41:50:846 main.c/(7195:7195): Leyendo pagina 5, pid 0
[TRACE] 03:41:50:854 main.c/(7195:7195): Leyendo pagina 5, pid 0
[TRACE] 03:41:50:881 main.c/(7195:7195): Leyendo pagina 1, pid 0
[TRACE] 03:41:50:898 main.c/(7195:7195): Leyendo pagina 1, pid 0
[TRACE] 03:41:50:975 main.c/(7195:7195): Leyendo pagina 2, pid 0
[TRACE] 03:41:50:987 main.c/(7195:7195): Leyendo pagina 2, pid 0
[TRACE] 03:41:51:150 main.c/(7195:7195): Leyendo pagina 3, pid 0
[TRACE] 03:41:51:159 main.c/(7195:7195): Leyendo pagina 3, pid 0
[TRACE] 03:42:03:216 main.c/(7195:7195): Escribiendo pagina 5, pid 0
[TRACE] 03:42:03:219 main.c/(7195:7195): Leyendo pagina 4, pid 0
[TRACE] 03:42:03:225 main.c/(7195:7195): Leyendo pagina 4, pid 0
[TRACE] 03:42:03:254 main.c/(7195:7195): Leyendo pagina 5, pid 0
[TRACE] 03:42:03:259 main.c/(7195:7195): Leyendo pagina 5, pid 0
[TRACE] 03:42:03:310 main.c/(7195:7195): Leyendo pagina 1, pid 0
[TRACE] 03:42:03:315 main.c/(7195:7195): Leyendo pagina 1, pid 0
[TRACE] 03:42:03:368 main.c/(7195:7195): Escribiendo pagina 5, pid 0
[TRACE] 03:42:03:371 main.c/(7195:7195): Leyendo pagina 2, pid 0
[TRACE] 03:42:03:374 main.c/(7195:7195): Leyendo pagina 2, pid 0
[TRACE] 03:42:03:413 main.c/(7195:7195): Leyendo pagina 5, pid 0
[TRACE] 03:42:03:420 main.c/(7195:7195): Leyendo pagina 5, pid 0
[TRACE] 03:42:03:504 main.c/(7195:7195): Leyendo pagina 3, pid 0
[TRACE] 03:42:03:508 main.c/(7195:7195): Leyendo pagina 3, pid 0
[TRACE] 03:42:15:546 main.c/(7195:7195): Escribiendo pagina 5, pid 0
[TRACE] 03:42:15:549 main.c/(7195:7195): Leyendo pagina 4, pid 0
[TRACE] 03:42:15:558 main.c/(7195:7195): Leyendo pagina 4, pid 0
[TRACE] 03:42:15:588 main.c/(7195:7195): Leyendo pagina 5, pid 0
[TRACE] 03:42:15:596 main.c/(7195:7195): Leyendo pagina 5, pid 0
[TRACE] 03:42:15:628 main.c/(7195:7195): Leyendo pagina 1, pid 0
[TRACE] 03:42:15:646 main.c/(7195:7195): Leyendo pagina 1, pid 0
[TRACE] 03:42:15:708 main.c/(7195:7195): Leyendo pagina 2, pid 0
[TRACE] 03:42:15:713 main.c/(7195:7195): Leyendo pagina 2, pid 0
[TRACE] 03:42:15:867 main.c/(7195:7195): Leyendo pagina 3, pid 0
[TRACE] 03:42:15:873 main.c/(7195:7195): Leyendo pagina 3, pid 0
[TRACE] 03:42:27:918 main.c/(7195:7195): Escribiendo pagina 5, pid 0
[TRACE] 03:42:27:926 main.c/(7195:7195): Leyendo pagina 4, pid 0
[TRACE] 03:42:27:940 main.c/(7195:7195): Leyendo pagina 4, pid 0
[TRACE] 03:42:28:17 main.c/(7195:7195): Leyendo pagina 5, pid 0
[TRACE] 03:42:28:29 main.c/(7195:7195): Leyendo pagina 5, pid 0
[TRACE] 03:42:28:72 main.c/(7195:7195): Leyendo pagina 1, pid 0
[TRACE] 03:42:28:77 main.c/(7195:7195): Leyendo pagina 1, pid 0
[TRACE] 03:42:28:113 main.c/(7195:7195): Leyendo pagina 2, pid 0
[TRACE] 03:42:28:116 main.c/(7195:7195): Leyendo pagina 2, pid 0
[TRACE] 03:42:28:210 main.c/(7195:7195): Leyendo pagina 3, pid 0
[TRACE] 03:42:28:217 main.c/(7195:7195): Leyendo pagina 3, pid 0
[TRACE] 03:42:40:267 main.c/(7195:7195): Escribiendo pagina 5, pid 0
[TRACE] 03:42:40:273 main.c/(7195:7195): Leyendo pagina 4, pid 0
[TRACE] 03:42:40:279 main.c/(7195:7195): Leyendo pagina 4, pid 0
[TRACE] 03:42:40:312 main.c/(7195:7195): Leyendo pagina 5, pid 0
[TRACE] 03:42:40:317 main.c/(7195:7195): Leyendo pagina 5, pid 0
[TRACE] 03:42:40:336 main.c/(7195:7195): Leyendo pagina 1, pid 0
[TRACE] 03:42:40:344 main.c/(7195:7195): Leyendo pagina 1, pid 0
[TRACE] 03:42:40:400 main.c/(7195:7195): Escribiendo pagina 5, pid 0
[TRACE] 03:42:40:404 main.c/(7195:7195): Leyendo pagina 2, pid 0
[TRACE] 03:42:40:407 main.c/(7195:7195): Leyendo pagina 2, pid 0
[TRACE] 03:42:40:439 main.c/(7195:7195): Leyendo pagina 5, pid 0
[TRACE] 03:42:40:443 main.c/(7195:7195): Leyendo pagina 5, pid 0
[TRACE] 03:42:40:649 main.c/(7195:7195): Leyendo pagina 3, pid 0
[TRACE] 03:42:40:652 main.c/(7195:7195): Leyendo pagina 3, pid 0
[TRACE] 03:43:56:22 main.c/(7530:7530): Se creo el archivo swap. El tamaño es de 640000 Bytes
[TRACE] 03:43:56:23 main.c/(7530:7530): Se cargo satisfactoriamente el archivo de configuracion
[TRACE] 03:44:14:636 main.c/(7530:7530): Leyendo pagina 0, pid 0
[TRACE] 03:44:14:653 main.c/(7530:7530): Leyendo pagina 1, pid 0
[TRACE] 03:44:14:662 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:44:14:668 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:44:14:719 main.c/(7530:7530): Leyendo pagina 2, pid 0
[TRACE] 03:44:14:724 main.c/(7530:7530): Leyendo pagina 2, pid 0
[TRACE] 03:44:14:804 main.c/(7530:7530): Escribiendo pagina 5, pid 0
[TRACE] 03:44:14:807 main.c/(7530:7530): Leyendo pagina 3, pid 0
[TRACE] 03:44:14:816 main.c/(7530:7530): Leyendo pagina 3, pid 0
[TRACE] 03:44:14:828 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:44:14:833 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:44:26:897 main.c/(7530:7530): Leyendo pagina 4, pid 0
[TRACE] 03:44:26:905 main.c/(7530:7530): Leyendo pagina 4, pid 0
[TRACE] 03:44:26:934 main.c/(7530:7530): Leyendo pagina 1, pid 0
[TRACE] 03:44:26:943 main.c/(7530:7530): Leyendo pagina 1, pid 0
[TRACE] 03:44:26:966 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:44:26:974 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:44:26:4 main.c/(7530:7530): Leyendo pagina 2, pid 0
[TRACE] 03:44:27:8 main.c/(7530:7530): Leyendo pagina 2, pid 0
[TRACE] 03:44:27:68 main.c/(7530:7530): Escribiendo pagina 5, pid 0
[TRACE] 03:44:27:75 main.c/(7530:7530): Leyendo pagina 3, pid 0
[TRACE] 03:44:27:85 main.c/(7530:7530): Leyendo pagina 3, pid 0
[TRACE] 03:44:27:100 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:44:27:105 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:44:39:174 main.c/(7530:7530): Leyendo pagina 4, pid 0
[TRACE] 03:44:39:178 main.c/(7530:7530): Leyendo pagina 4, pid 0
[TRACE] 03:44:39:207 main.c/(7530:7530): Leyendo pagina 1, pid 0
[TRACE] 03:44:39:216 main.c/(7530:7530): Leyendo pagina 1, pid 0
[TRACE] 03:44:39:241 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:44:39:256 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:44:39:304 main.c/(7530:7530): Leyendo pagina 2, pid 0
[TRACE] 03:44:39:310 main.c/(7530:7530): Leyendo pagina 2, pid 0
[TRACE] 03:44:39:407 main.c/(7530:7530): Escribiendo pagina 5, pid 0
[TRACE] 03:44:39:410 main.c/(7530:7530): Leyendo pagina 3, pid 0
[TRACE] 03:44:39:420 main.c/(7530:7530): Leyendo pagina 3, pid 0
[TRACE] 03:44:39:445 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:44:39:450 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:44:51:526 main.c/(7530:7530): Leyendo pagina 4, pid 0
[TRACE] 03:44:51:530 main.c/(7530:7530): Leyendo pagina 4, pid 0
[TRACE] 03:44:51:565 main.c/(7530:7530): Leyendo pagina 1, pid 0
[TRACE] 03:44:51:578 main.c/(7530:7530): Leyendo pagina 1, pid 0
[TRACE] 03:44:51:591 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:44:51:595 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:44:51:616 main.c/(7530:7530): Leyendo pagina 2, pid 0
[TRACE] 03:44:51:625 main.c/(7530:7530): Leyendo pagina 2, pid 0
[TRACE] 03:44:51:724 main.c/(7530:7530): Escribiendo pagina 5, pid 0
[TRACE] 03:44:51:735 main.c/(7530:7530): Leyendo pagina 3, pid 0
[TRACE] 03:44:51:740 main.c/(7530:7530): Leyendo pagina 3, pid 0
[TRACE] 03:44:51:785 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:44:51:790 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:45:03:888 main.c/(7530:7530): Leyendo pagina 4, pid 0
[TRACE] 03:45:03:892 main.c/(7530:7530): Leyendo pagina 4, pid 0
[TRACE] 03:45:03:913 main.c/(7530:7530): Leyendo pagina 1, pid 0
[TRACE] 03:45:03:919 main.c/(7530:7530): Leyendo pagina 1, pid 0
[TRACE] 03:45:03:939 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:45:03:946 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:45:03:971 main.c/(7530:7530): Leyendo pagina 2, pid 0
[TRACE] 03:45:03:976 main.c/(7530:7530): Leyendo pagina 2, pid 0
[TRACE] 03:45:04:57 main.c/(7530:7530): Escribiendo pagina 5, pid 0
[TRACE] 03:45:04:76 main.c/(7530:7530): Leyendo pagina 3, pid 0
[TRACE] 03:45:04:94 main.c/(7530:7530): Leyendo pagina 3, pid 0
[TRACE] 03:45:04:111 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:45:04:116 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:45:16:187 main.c/(7530:7530): Leyendo pagina 4, pid 0
[TRACE] 03:45:16:194 main.c/(7530:7530): Leyendo pagina 4, pid 0
[TRACE] 03:45:16:236 main.c/(7530:7530): Leyendo pagina 1, pid 0
[TRACE] 03:45:16:245 main.c/(7530:7530): Leyendo pagina 1, pid 0
[TRACE] 03:45:16:270 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:45:16:282 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:45:16:319 main.c/(7530:7530): Leyendo pagina 2, pid 0
[TRACE] 03:45:16:346 main.c/(7530:7530): Leyendo pagina 2, pid 0
[TRACE] 03:45:16:436 main.c/(7530:7530): Escribiendo pagina 5, pid 0
[TRACE] 03:45:16:439 main.c/(7530:7530): Leyendo pagina 3, pid 0
[TRACE] 03:45:16:445 main.c/(7530:7530): Leyendo pagina 3, pid 0
[TRACE] 03:45:16:461 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:45:16:465 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:45:28:540 main.c/(7530:7530): Leyendo pagina 4, pid 0
[TRACE] 03:45:28:547 main.c/(7530:7530): Leyendo pagina 4, pid 0
[TRACE] 03:45:28:578 main.c/(7530:7530): Leyendo pagina 1, pid 0
[TRACE] 03:45:28:584 main.c/(7530:7530): Leyendo pagina 1, pid 0
[TRACE] 03:45:28:596 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:45:28:599 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:45:28:624 main.c/(7530:7530): Leyendo pagina 2, pid 0
[TRACE] 03:45:28:637 main.c/(7530:7530): Leyendo pagina 2, pid 0
[TRACE] 03:45:28:724 main.c/(7530:7530): Escribiendo pagina 5, pid 0
[TRACE] 03:45:28:729 main.c/(7530:7530): Leyendo pagina 3, pid 0
[TRACE] 03:45:28:744 main.c/(7530:7530): Leyendo pagina 3, pid 0
[TRACE] 03:45:28:771 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:45:28:777 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:45:40:840 main.c/(7530:7530): Leyendo pagina 4, pid 0
[TRACE] 03:45:40:844 main.c/(7530:7530): Leyendo pagina 4, pid 0
[TRACE] 03:45:40:870 main.c/(7530:7530): Leyendo pagina 1, pid 0
[TRACE] 03:45:40:881 main.c/(7530:7530): Leyendo pagina 1, pid 0
[TRACE] 03:45:40:919 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:45:40:927 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:45:40:956 main.c/(7530:7530): Leyendo pagina 2, pid 0
[TRACE] 03:45:40:966 main.c/(7530:7530): Leyendo pagina 2, pid 0
[TRACE] 03:45:41:18 main.c/(7530:7530): Escribiendo pagina 5, pid 0
[TRACE] 03:45:41:22 main.c/(7530:7530): Leyendo pagina 3, pid 0
[TRACE] 03:45:41:27 main.c/(7530:7530): Leyendo pagina 3, pid 0
[TRACE] 03:45:41:47 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:45:41:55 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:45:53:119 main.c/(7530:7530): Leyendo pagina 4, pid 0
[TRACE] 03:45:53:124 main.c/(7530:7530): Leyendo pagina 4, pid 0
[TRACE] 03:45:53:147 main.c/(7530:7530): Leyendo pagina 1, pid 0
[TRACE] 03:45:53:163 main.c/(7530:7530): Leyendo pagina 1, pid 0
[TRACE] 03:45:53:190 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:45:53:195 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:45:53:215 main.c/(7530:7530): Leyendo pagina 2, pid 0
[TRACE] 03:45:53:219 main.c/(7530:7530): Leyendo pagina 2, pid 0
[TRACE] 03:45:53:310 main.c/(7530:7530): Escribiendo pagina 5, pid 0
[TRACE] 03:45:53:316 main.c/(7530:7530): Leyendo pagina 3, pid 0
[TRACE] 03:45:53:328 main.c/(7530:7530): Leyendo pagina 3, pid 0
[TRACE] 03:45:53:354 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:45:53:359 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:46:05:439 main.c/(7530:7530): Leyendo pagina 4, pid 0
[TRACE] 03:46:05:442 main.c/(7530:7530): Leyendo pagina 4, pid 0
[TRACE] 03:46:05:467 main.c/(7530:7530): Leyendo pagina 1, pid 0
[TRACE] 03:46:05:474 main.c/(7530:7530): Leyendo pagina 1, pid 0
[TRACE] 03:46:05:491 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:46:05:498 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:46:05:526 main.c/(7530:7530): Leyendo pagina 2, pid 0
[TRACE] 03:46:05:542 main.c/(7530:7530): Leyendo pagina 2, pid 0
[TRACE] 03:46:05:625 main.c/(7530:7530): Escribiendo pagina 5, pid 0
[TRACE] 03:46:05:628 main.c/(7530:7530): Leyendo pagina 3, pid 0
[TRACE] 03:46:05:638 main.c/(7530:7530): Leyendo pagina 3, pid 0
[TRACE] 03:46:05:658 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:46:05:667 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:46:17:744 main.c/(7530:7530): Leyendo pagina 4, pid 0
[TRACE] 03:46:17:749 main.c/(7530:7530): Leyendo pagina 4, pid 0
[TRACE] 03:46:17:770 main.c/(7530:7530): Leyendo pagina 1, pid 0
[TRACE] 03:46:17:776 main.c/(7530:7530): Leyendo pagina 1, pid 0
[TRACE] 03:46:17:817 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:46:17:820 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:46:17:866 main.c/(7530:7530): Leyendo pagina 2, pid 0
[TRACE] 03:46:17:876 main.c/(7530:7530): Leyendo pagina 2, pid 0
[TRACE] 03:46:17:989 main.c/(7530:7530): Escribiendo pagina 5, pid 0
[TRACE] 03:46:17:4 main.c/(7530:7530): Leyendo pagina 3, pid 0
[TRACE] 03:46:18:9 main.c/(7530:7530): Leyendo pagina 3, pid 0
[TRACE] 03:46:18:34 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:46:18:39 main.c/(7530:7530): Leyendo pagina 5, pid 0
[TRACE] 03:46:34:45 main.c/(7530:7530): Leyendo pagina 33554432, pid 96465633
[TRACE] 03:47:06:941 main.c/(7731:7731): Se creo el archivo swap. El tamaño es de 640000 Bytes
[TRACE] 03:47:06:942 main.c/(7731:7731): Se cargo satisfactoriamente el archivo de configuracion
[TRACE] 03:47:23:597 main.c/(7731:7731): Leyendo pagina 0, pid 0
[TRACE] 03:47:23:609 main.c/(7731:7731): Leyendo pagina 1, pid 0
[TRACE] 03:47:23:620 main.c/(7731:7731): Leyendo pagina 5, pid 0
[TRACE] 03:47:23:633 main.c/(7731:7731): Leyendo pagina 5, pid 0
[TRACE] 03:47:23:678 main.c/(7731:7731): Leyendo pagina 2, pid 0
[TRACE] 03:47:23:684 main.c/(7731:7731): Leyendo pagina 2, pid 0
[TRACE] 03:47:23:734 main.c/(7731:7731): Escribiendo pagina 5, pid 0
[TRACE] 03:47:23:736 main.c/(7731:7731): Leyendo pagina 3, pid 0
[TRACE] 03:47:23:739 main.c/(7731:7731): Leyendo pagina 3, pid 0
[TRACE] 03:47:23:758 main.c/(7731:7731): Leyendo pagina 5, pid 0
[TRACE] 03:47:23:763 main.c/(7731:7731): Leyendo pagina 5, pid 0
[TRACE] 03:47:23:807 main.c/(7731:7731): Leyendo pagina 4, pid 0
[TRACE] 03:47:23:810 main.c/(7731:7731): Leyendo pagina 4, pid 0
[TRACE] 03:47:35:864 main.c/(7731:7731): Escribiendo pagina 5, pid 0
[TRACE] 03:47:35:869 main.c/(7731:7731): Leyendo pagina 1, pid 0
[TRACE] 03:47:35:884 main.c/(7731:7731): Leyendo pagina 1, pid 0
[TRACE] 03:47:35:917 main.c/(7731:7731): Leyendo pagina 5, pid 0
[TRACE] 03:47:35:924 main.c/(7731:7731): Leyendo pagina 5, pid 0
[TRACE] 03:47:35:949 main.c/(7731:7731): Leyendo pagina 2, pid 0
[TRACE] 03:47:35:955 main.c/(7731:7731): Leyendo pagina 2, pid 0
[TRACE] 03:47:36:6 main.c/(7731:7731): Escribiendo pagina 5, pid 0
[TRACE] 03:47:36:14 main.c/(7731:7731): Leyendo pagina 3, pid 0
[TRACE] 03:47:36:20 main.c/(7731:7731): Leyendo pagina 3, pid 0
[TRACE] 03:47:36:49 main.c/(7731:7731): Leyendo pagina 5, pid 0
[TRACE] 03:47:36:55 main.c/(7731:7731): Leyendo pagina 5, pid 0
[TRACE] 03:47:36:103 main.c/(7731:7731): Leyendo pagina 4, pid 0
[TRACE] 03:47:36:114 main.c/(7731:7731): Leyendo pagina 4, pid 0
[TRACE] 03:47:48:179 main.c/(7731:7731): Escribiendo pagina 5, pid 0
[TRACE] 03:47:48:184 main.c/(7731:7731): Leyendo pagina 1, pid 0
[TRACE] 03:47:48:189 main.c/(7731:7731): Leyendo pagina 1, pid 0
[TRACE] 03:47:48:223 main.c/(7731:7731): Leyendo pagina 5, pid 0
[TRACE] 03:47:48:230 main.c/(7731:7731): Leyendo pagina 5, pid 0
[TRACE] 03:47:48:255 main.c/(7731:7731): Leyendo pagina 2, pid 0
[TRACE] 03:47:48:259 main.c/(7731:7731): Leyendo pagina 2, pid 0
[TRACE] 03:47:48:300 main.c/(7731:7731): Escribiendo pagina 5, pid 0
[TRACE] 03:47:48:305 main.c/(7731:7731): Leyendo pagina 3, pid 0
[TRACE] 03:47:48:310 main.c/(7731:7731): Leyendo pagina 3, pid 0
[TRACE] 03:47:48:331 main.c/(7731:7731): Leyendo pagina 5, pid 0
[TRACE] 03:47:48:335 main.c/(7731:7731): Leyendo pagina 5, pid 0
[TRACE] 03:47:48:458 main.c/(7731:7731): Leyendo pagina 4, pid 0
[TRACE] 03:47:48:469 main.c/(7731:7731): Leyendo pagina 4, pid 0
[TRACE] 03:48:00:518 main.c/(7731:7731): Escribiendo pagina 5, pid 0
[TRACE] 03:48:00:535 main.c/(7731:7731): Leyendo pagina 1, pid 0
[TRACE] 03:48:00:542 main.c/(7731:7731): Leyendo pagina 1, pid 0
[TRACE] 03:48:00:553 main.c/(7731:7731): Leyendo pagina 5, pid 0
[TRACE] 03:48:00:558 main.c/(7731:7731): Leyendo pagina 5, pid 0
[TRACE] 03:48:00:599 main.c/(7731:7731): Leyendo pagina 2, pid 0
[TRACE] 03:48:00:606 main.c/(7731:7731): Leyendo pagina 2, pid 0
[TRACE] 03:48:00:699 main.c/(7731:7731): Escribiendo pagina 5, pid 0
[TRACE] 03:48:00:705 main.c/(7731:7731): Leyendo pagina 3, pid 0
[TRACE] 03:48:00:710 main.c/(7731:7731): Leyendo pagina 3, pid 0
[TRACE] 03:48:00:731 main.c/(7731:7731): Leyendo pagina 5, pid 0
[TRACE] 03:48:00:735 main.c/(7731:7731): Leyendo pagina 5, pid 0
[TRACE] 03:48:00:780 main.c/(7731:7731): Leyendo pagina 4, pid 0
[TRACE] 03:48:00:784 main.c/(7731:7731): Leyendo pagina 4, pid 0
[TRACE] 03:48:15:39 main.c/(7731:7731): Leyendo pagina 33554432, pid 96456658
[TRACE] 03:49:29:23 main.c/(7874:7874): Se creo el archivo swap. El tamaño es de 640000 Bytes
[TRACE] 03:49:29:24 main.c/(7874:7874): Se cargo satisfactoriamente el archivo de configuracion
[TRACE] 03:50:22:618 main.c/(7987:7987): Se creo el archivo swap. El tamaño es de 640000 Bytes
[TRACE] 03:50:22:619 main.c/(7987:7987): Se cargo satisfactoriamente el archivo de configuracion
[TRACE] 03:50:38:863 main.c/(7987:7987): Leyendo pagina 0, pid 0
[TRACE] 03:51:00:538 main.c/(7987:7987): Leyendo pagina 0, pid 1
[TRACE] 03:51:00:630 main.c/(7987:7987): Leyendo pagina 1, pid 0
[TRACE] 03:51:00:650 main.c/(7987:7987): Leyendo pagina 1, pid 1
[TRACE] 03:51:54:462 main.c/(9624:9624): Se creo el archivo swap. El tamaño es de 640000 Bytes
[TRACE] 03:51:54:462 main.c/(9624:9624): Se cargo satisfactoriamente el archivo de configuracion
[TRACE] 03:52:08:670 main.c/(9624:9624): Leyendo pagina 0, pid 0
[TRACE] 03:52:08:686 main.c/(9624:9624): Leyendo pagina 5, pid 0
[TRACE] 03:52:08:695 main.c/(9624:9624): Leyendo pagina 2, pid 0
[TRACE] 03:52:08:698 main.c/(9624:9624): Leyendo pagina 2, pid 0
[TRACE] 03:52:08:750 main.c/(9624:9624): Escribiendo pagina 5, pid 0
[TRACE] 03:52:08:752 main.c/(9624:9624): Leyendo pagina 3, pid 0
[TRACE] 03:52:08:756 main.c/(9624:9624): Leyendo pagina 3, pid 0
[TRACE] 03:52:08:785 main.c/(9624:9624): Leyendo pagina 5, pid 0
[TRACE] 03:52:08:789 main.c/(9624:9624): Leyendo pagina 5, pid 0
[TRACE] 03:52:08:804 main.c/(9624:9624): Leyendo pagina 2, pid 0
[TRACE] 03:52:08:809 main.c/(9624:9624): Leyendo pagina 2, pid 0
[TRACE] 03:52:08:886 main.c/(9624:9624): Escribiendo pagina 5, pid 0
[TRACE] 03:52:08:888 main.c/(9624:9624): Leyendo pagina 3, pid 0
[TRACE] 03:52:08:893 main.c/(9624:9624): Leyendo pagina 3, pid 0
[TRACE] 03:52:08:925 main.c/(9624:9624): Leyendo pagina 5, pid 0
[TRACE] 03:52:08:928 main.c/(9624:9624): Leyendo pagina 5, pid 0
[TRACE] 03:52:08:945 main.c/(9624:9624): Leyendo pagina 2, pid 0
[TRACE] 03:52:08:954 main.c/(9624:9624): Leyendo pagina 2, pid 0
[TRACE] 03:52:09:30 main.c/(9624:9624): Escribiendo pagina 5, pid 0
[TRACE] 03:52:09:34 main.c/(9624:9624): Leyendo pagina 3, pid 0
[TRACE] 03:52:09:38 main.c/(9624:9624): Leyendo pagina 3, pid 0
[TRACE] 03:52:09:60 main.c/(9624:9624): Leyendo pagina 5, pid 0
[TRACE] 03:52:09:65 main.c/(9624:9624): Leyendo pagina 5, pid 0
[TRACE] 03:52:09:78 main.c/(9624:9624): Leyendo pagina 2, pid 0
[TRACE] 03:52:09:83 main.c/(9624:9624): Leyendo pagina 2, pid 0
[TRACE] 03:52:09:164 main.c/(9624:9624): Escribiendo pagina 5, pid 0
[TRACE] 03:52:09:165 main.c/(9624:9624): Leyendo pagina 3, pid 0
[TRACE] 03:52:09:172 main.c/(9624:9624): Leyendo pagina 3, pid 0
[TRACE] 03:52:09:203 main.c/(9624:9624): Leyendo pagina 5, pid 0
[TRACE] 03:52:09:206 main.c/(9624:9624): Leyendo pagina 5, pid 0
[TRACE] 03:52:09:234 main.c/(9624:9624): Leyendo pagina 2, pid 0
[TRACE] 03:52:09:238 main.c/(9624:9624): Leyendo pagina 2, pid 0
[TRACE] 03:52:09:308 main.c/(9624:9624): Escribiendo pagina 5, pid 0
